#Table1
objid,ra,dec,specobjid,ra1,dec1
1237678906787430592,11.4034158340408,10.1314408506224,12438055556002109440,11.403416,10.131441
1237679319094264828,11.4039993109532,10.3552799054268,12438055281124202496,11.403999,10.35528
1237679319631135367,11.404451584788,10.6420225126331,6986280768894162944,11.404449,10.642022
1237679319094264263,11.4048748243518,10.293762905015,6986289015231371264,11.404873,10.293762
1237679320168071882,11.5601977509842,11.143059705391,6986274721580210176,11.560196,11.143056
1237678859550392467,11.7214202605781,12.6612625216271,12432226220867082240,11.72142,12.661262
1237678906787562083,11.7217336414838,10.0637636699135,12438067925507921920,11.721734,10.063764
1237678919135986147,11.8816011377912,12.0839786666563,6982832701754857472,11.881599,12.083977
1237679320168202369,11.8827676649845,11.1101600895241,6986261802318583808,11.882769,11.110157
1237678920209793279,12.0365795695493,12.8369504824771,12432217149896153088,12.03658,12.83695
1237678907861434915,12.0374759427335,10.9298766409019,6986249982568585216,12.037472,10.929873
1237678920209858813,12.196841011567,12.8422090318915,12432204230634526720,12.196841,12.842209
1237678858476847457,12.197333689542,11.9771971089778,6986460264167397376,12.197331,11.977196
1237678919136182528,12.372266107554,11.9810634299974,6986470159772047360,12.372265,11.981063
1237678920210120787,12.8741411535251,12.993667839358,6987433607808964608,12.874131,12.993665
1237678907861827875,12.8752567939486,10.8958098527255,6424519662051284992,12.875257,10.895807
1237678907860582466,10.0652421538692,11.0004010335643,6981725767081416704,10.065242,11.000403
1237679319093675132,10.0672643531877,10.2871570935004,12437976116287002624,10.067264,10.287157
1237678918598328906,10.0673420058658,11.7066616251478,6368342035800545280,10.06734,11.706664
1237678859012866456,10.2124062133411,12.3213561560675,6982945676574611456,10.212408,12.321353
1237678907323777847,10.213599748572,10.5232775237832,5114030713910614016,10.213597,10.523274
1237678859549737159,10.2136167707138,12.6986877703658,12432315006431025152,10.213617,12.698688
1237678918061588950,10.3608825013168,11.2313986183232,6368357703841241088,10.360887,11.2314
1237678907323843014,10.3617790099739,10.4766014457642,6981711198552348672,10.361777,10.476601
1237679319630676970,10.3618035735513,10.679187716504,6981712847819790336,10.361802,10.679187
1237678857939255732,10.5080062898163,11.4112522836556,6986370928847640576,10.508003,11.411247
1237678859012997214,10.5089230910939,12.4412419299375,6982925610487404544,10.508923,12.441238
1237678859013063002,10.6580389490456,12.3167775738218,6982912416347871232,10.658037,12.316774
1237679319630807586,10.6587472222924,10.7327022349455,5114053253898983424,10.658748,10.7327
1237678859549999725,10.9250608274406,12.6620492406178,12432270201332193280,10.925061,12.662049
1237678859013128840,10.9258245753139,12.3948206262737,6982892900016478208,10.925824,12.39482
1237678858476257509,10.9261324815859,11.9230571096136,6986377251039500288,10.926134,11.923058
1237678858476257423,10.9261655371543,11.8765084331779,12432276523524052992,10.926166,11.876508
1237678919135593086,10.9267360426868,12.1267619709187,6982900871475779584,10.926731,12.12676
1237678918598721836,10.9269087550944,11.7913091812696,6982897847818803200,10.926907,11.791309
1237678918061916276,11.062441973703,11.3184742051859,6986392919080196096,11.062442,11.318467
1237679319094133525,11.204959031959,10.3329341240415,5114087613637351424,11.204958,10.332933
1237679319094199427,11.3566618615885,10.3355837445485,6986290114742999040,11.356658,10.33558
1237678859013325047,11.3569479030527,12.3625938951348,6982880805388572672,11.356948,12.362593
1237678919135855019,11.5203540637296,12.0409811760062,12432243538175219712,11.520355,12.040983
1237678907861238096,11.5205993296303,10.8840558959905,6986282967917418496,11.520598,10.884054
1237678859013456577,11.662207977407,12.3153496189046,12432233917448476672,11.662208,12.31535
1237678859550327225,11.6627894060325,12.817644632958,12432239415006615552,11.662789,12.817645
1237678918062244100,11.8082912887893,11.3562919291497,6986439923202283520,11.808291,11.356288
1237678919672856945,11.8097749982828,12.5088441998969,6986429752719726592,11.809774,12.508842
1237678919136117110,12.1176077393417,12.1153513518337,6986443496615073792,12.117606,12.115351
1237678907861565781,12.277343488278,10.7734300769461,5116249528744564736,12.277342,10.773424
1237678834293211600,12.2784556375424,10.5625838830936,6986246684033701888,12.278456,10.562582
1237678907324694663,12.2790903969411,10.4821940070142,5116249253866657792,12.279092,10.482192
1237678907324760142,12.442287386904,10.397827567237,6986232665260447744,12.442288,10.39783
1237678918062506620,12.4423543321656,11.3440128640273,6986229641603471360,12.442351,11.344013
1237678907324826195,12.6001413329982,10.409807670091,5116272618488748032,12.600136,10.409811
1237678919673315447,12.9203613066531,12.5137179940206,6987425086593849344,12.920367,12.513708
1237679319093739815,10.1441451405578,10.2293023523031,12437979139943979008,10.144145,10.229302
1237678859012800665,10.1456164564497,12.2578554560578,6981964910860457984,10.145617,12.257857
1237678907860713854,10.2943299911991,10.8860123763657,6981713397575604224,10.294328,10.886012
1237678919672201593,10.2949866914333,12.649822127684,12432315281308932096,10.294987,12.649822
1237678907860713486,10.2951452595414,10.9833045924215,6986344815446480896,10.295143,10.983304
1237678859012932319,10.458711960768,12.3458938758808,6982934956336240640,10.458709,12.345889
1237679319630742119,10.459404379644,10.7479631963115,5114042808538519552,10.459403,10.747963
1237678919672332543,10.61134035328,12.6114391426331,6982916539516475392,10.61134,12.611441
1237678907324039720,10.8054687423979,10.5251285341532,6986322275458111488,10.805471,10.52513
1237678859013128505,10.8054695023811,12.2958575055856,6982913790737405952,10.805468,12.295857
1237678919672464210,10.9648417432758,12.561856365744,12432269651576379392,10.964842,12.561856
1237678859013193950,10.9659448026277,12.358091749593,6986376426405779456,10.965944,12.358091
1237678907324171008,11.1034893277109,10.3802551690405,6986300010347649024,11.103485,10.380257
1237678859013259349,11.104049355594,12.2217567801308,12432267177675216896,11.104049,12.221757
1237678918061916636,11.1043232299485,11.2865595016257,6986395118103451648,11.104323,11.286552
1237679320167940136,11.2591933296482,11.1488373778126,6986296436934858752,11.259193,11.148835
1237679319631069742,11.2596106016931,10.6165516225982,12438044286007924736,11.259609,10.616551
1237678906787365364,11.2597392439167,10.1163791876957,12438034115525367808,11.259739,10.116379
1237679319631070045,11.2599426719918,10.6486242786129,12438042086984669184,11.259943,10.648624
1237678859013325403,11.2604619625723,12.2633374570734,12432255907681032192,11.260462,12.263337
1237678907861238155,11.5581435180341,10.861369848409,6986273896946489344,11.558145,10.861369
1237678859550326929,11.7013379598037,12.6768496218517,12432237490861266944,11.701338,12.67685
1237678858476650826,11.7015590553895,11.952484559089,12432231718425221120,11.701559,11.952485
1237678906787561891,11.7029713120697,10.0594036828888,5114106580212930560,11.702969,10.059403
1237678920209727766,11.8621323684538,12.9476479376386,6982858815156017152,11.862132,12.947652
1237678906787692988,12.0302509974879,10.1336195826247,12438078370868385792,12.030251,10.13362
1237679319631397172,12.0311387043334,10.6253926925333,5116238258750380032,12.031136,10.625392
1237678919136051250,12.0314766154075,12.0301165463564,12432210552826386432,12.031477,12.030117
1237678919136051814,12.0322050232149,12.1782384237791,6982833801266485248,12.032202,12.178237
1237678920209859171,12.1885327011533,12.9832287856484,6987466043401984000,12.188535,12.983231
1237678859013718659,12.1905736698751,12.2529331427019,12432211927215921152,12.190574,12.252933
1237678834293276996,12.3562549541866,10.5659449370471,6986233489894168576,12.356255,10.565943
1237678857940107672,12.5299619418759,11.5227696034893,6986477031719720960,12.529958,11.522774
1237678920209990303,12.5304472308362,12.948018462218,12432195984297318400,12.530447,12.948018
1237678907324825704,12.5304491971392,10.3602439202029,5116272893366654976,12.530448,10.360248
1237678833756536902,12.6881983190445,10.2100638824671,6986220295754635264,12.688196,10.210064
1237678834293408211,12.6893345670148,10.6037846529129,6986217546975565824,12.689332,10.603786
1237678918599508296,12.6893757211403,11.5608160007295,6424528458144307200,12.689375,11.56082
1237678920209006882,10.2264497951572,12.8744720367377,6982941278528100352,10.22645,12.874473
1237678907323842704,10.3741311219533,10.4406437921096,12437989035548628992,10.374132,10.440644
1237679319093805814,10.3745036947404,10.3152828332024,12437988760670722048,10.374504,10.315283
1237678858476060908,10.3746417593882,11.9363796450429,6986347564225550336,10.374643,11.936379
1237678919672267350,10.5357301113206,12.6475020199169,6982918188783917056,10.535727,12.647502
1237678918598525145,10.5365553924055,11.6912933576777,6982920937562986496,10.536556,11.691292
1237678859013063117,10.6910786283476,12.2893324606066,6986364881533687808,10.691077,12.28933
1237678859013194526,10.9834954962374,12.2954807808997,12432277897913587712,10.983495,12.295481
1237679319630938412,10.9837732304017,10.590031638623,12438020371630020608,10.983773,10.590032
1237678859550064930,10.9844956637426,12.6808976676728,6982894824161826816,10.984494,12.680898
1237678919672463572,10.9846022556794,12.4615668305199,6986376701283686400,10.9846,12.461565
1237679319630938417,10.9850564516956,10.6060603704244,5114074694375725056,10.985056,10.606057
1237679319094132979,11.125791348864,10.208266862886,12438023670164903936,11.125791,10.208267
1237679319631070073,11.2834312299503,10.6193570579577,12438042636740483072,11.283431,10.619357
1237678859550196022,11.2847568412523,12.7492727638621,6982883554167642112,11.284757,12.749275
1237678859550261602,11.4583611434223,12.6871833313765,6982872284173457408,11.458357,12.687183
1237678918598984195,11.5881988570125,11.5908118886905,6986423705405773824,11.588195,11.590813
1237678918598983856,11.5882427560738,11.7063528904348,6986425079795308544,11.58824,11.706355
1237678918062113243,11.5882502597878,11.2523680293761,6986427553696471040,11.588246,11.252367
1237678918062178583,11.7263775864042,11.2877309204299,6986439373446469632,11.726377,11.287731
1237678859550458124,11.8725524802427,12.7493784675711,6982856891010668544,11.872551,12.749376
1237678859550524117,12.1477564956986,12.8240646630543,6982842047603693568,12.147753,12.824063
1237678859550523944,12.1480295421716,12.6373351351878,6982838749068810240,12.148028,12.637335
1237678907324629195,12.1481854470127,10.4193740825221,6986244759888353280,12.148187,10.419373
1237678918062375391,12.1491499662185,11.3231326754915,6986456415876700160,12.149153,11.323129
1237678834293211641,12.309936108625,10.6444609493149,6986236513551144960,12.309937,10.644459
1237678857940107473,12.4756107791329,11.4399959029425,6986478406109255680,12.47561,11.44
1237678859013849291,12.4756193255157,12.3527289901002,12432201481855457280,12.475619,12.352729
1237678859550655007,12.476230012536,12.8128821059205,12432195159663597568,12.47623,12.812882
1237678834293277240,12.4772338911284,10.6778086605284,6986226068190681088,12.477235,10.67781
1237678907324891168,12.7964937536624,10.4240137494582,5116283063849211904,12.796491,10.424016
1237678834293474016,12.9561240146928,10.7313818583352,5116294608721303552,12.956123,10.73138
1237678858477175153,12.9576768633335,11.8961349834803,6424528733022214144,12.957677,11.896131
1237679319630545588,10.1096893289404,10.6667506589263,6368108664457549824,10.10969,10.666752
1237679319093674384,10.1098592961913,10.2856045018476,5114023841962940416,10.109861,10.285606
1237679319630545591,10.110135140612,10.7756413193669,6981723568058161152,10.110139,10.775645
1237678857939124964,10.2435846844273,11.4070244622983,6368356329451706368,10.243582,11.407016
1237678907860714042,10.3801403530356,10.8990351555139,6981713672453511168,10.380139,10.899035
1237678906787037633,10.3807670262676,10.12980103,6368102342265690112,10.38076,10.129803
1237678857939190176,10.38147167224,11.604099587946,6982931382923450368,10.381471,11.604096
1237678907323908797,10.5258733312095,10.5732884622297,5114054078532704256,10.525876,10.573288
1237678919135461895,10.6519176596445,12.2005302701528,6986363232266246144,10.651915,12.200528
1237678857939321220,10.6528091708345,11.4748212719065,6368359627986589696,10.652807,11.474819
1237678857939321379,10.7555947361597,11.4408937941456,6986372578115082240,10.755592,11.440895
1237678919672398494,10.7565045262489,12.6398733038663,12432292191564748800,10.756505,12.639873
1237678859013128790,10.9065007972163,12.3491912832274,12432290267419400192,10.906501,12.349191
1237679320167940904,11.2968407242573,11.1478501482899,6986296711812765696,11.296839,11.147847
1237678907324301520,11.2975104674923,10.4040890426765,5114105205823395840,11.297506,10.404088
1237678918061982068,11.2975327538486,11.2202977309289,6986406937853450240,11.297535,11.220295
1237678918061982723,11.2986644457003,11.3319763044533,6986411061022054400,11.298663,11.331972
1237678919135789454,11.4446675352859,12.1261935943755,6982861563935086592,11.444669,12.126194
1237678859013456270,11.5987647462089,12.2861359706066,12432236391349639168,11.598765,12.286136
1237679320168137140,11.7483184784601,10.9849064610727,6986263176708118528,11.748319,10.984905
1237678920209662164,11.748539729548,12.8887328488969,12432239689884522496,11.74854,12.888733
1237678859013521749,11.750261677618,12.384192096884,6982849194429274112,11.750262,12.384189
1237678907861434655,11.9098429920962,10.8498857991508,6986259053539514368,11.909842,10.849885
